id,count,sequence_id,date,start_date,end_date
4647,1,20231011053x,2023-10-11,05:39:15,05:39:15
4648,0,20231011053x,2023-10-11,05:39:16,05:39:16
4649,2,20231011053x,2023-10-11,05:39:17,05:39:17
4650,0,20231011053x,2023-10-11,05:39:18,05:39:18
4651,1,20231011053x,2023-10-11,05:39:19,05:39:19
4652,0,20231011053x,2023-10-11,05:39:20,05:39:20
4653,1,20231011053x,2023-10-11,05:39:21,05:39:21
4654,1,20231011053x,2023-10-11,05:39:22,05:39:22
4655,2,20231011053x,2023-10-11,05:39:23,05:39:23
4656,0,20231011053x,2023-10-11,05:39:24,05:39:24
4657,2,20231011053x,2023-10-11,05:39:25,05:39:25
4658,1,20231011053x,2023-10-11,05:39:26,05:39:26
4659,0,20231011053x,2023-10-11,05:39:27,05:39:27
4660,0,20231011053x,2023-10-11,05:39:28,05:39:28
4661,1,20231011053x,2023-10-11,05:39:29,05:39:29
4662,1,20231011053x,2023-10-11,05:39:30,05:39:30
4663,0,20231011053x,2023-10-11,05:39:31,05:39:31
4664,1,20231011053x,2023-10-11,05:39:32,05:39:32
4665,0,20231011053x,2023-10-11,05:39:33,05:39:33
4666,1,20231011053x,2023-10-11,05:39:34,05:39:34
4667,1,20231011053x,2023-10-11,05:39:35,05:39:35
4668,1,20231011053x,2023-10-11,05:39:36,05:39:36
4669,0,20231011053x,2023-10-11,05:39:37,05:39:37
4670,1,20231011053x,2023-10-11,05:39:38,05:39:38
4671,0,20231011053x,2023-10-11,05:39:39,05:39:39
4672,1,20231011053x,2023-10-11,05:39:40,05:39:40
4673,1,20231011053x,2023-10-11,05:39:41,05:39:41
4674,1,20231011053x,2023-10-11,05:39:42,05:39:42
4675,0,20231011053x,2023-10-11,05:39:43,05:39:43
4676,0,20231011053x,2023-10-11,05:39:44,05:39:44
4677,0,20231011053x,2023-10-11,05:39:45,05:39:45
4678,1,20231011053x,2023-10-11,05:39:46,05:39:46
4679,0,20231011053x,2023-10-11,05:39:47,05:39:47
4680,1,20231011053x,2023-10-11,05:39:48,05:39:48
4681,0,20231011053x,2023-10-11,05:39:49,05:39:49
4682,0,20231011053x,2023-10-11,05:39:50,05:39:50
4683,1,20231011053x,2023-10-11,05:39:51,05:39:51
4684,0,20231011053x,2023-10-11,05:39:52,05:39:52
4685,0,20231011053x,2023-10-11,05:39:53,05:39:53
4686,0,20231011053x,2023-10-11,05:39:54,05:39:54
4687,1,20231011053x,2023-10-11,05:39:55,05:39:55
4688,0,20231011053x,2023-10-11,05:39:56,05:39:56
4689,1,20231011053x,2023-10-11,05:39:57,05:39:57
4690,0,20231011053x,2023-10-11,05:39:58,05:39:58
4691,0,20231011053x,2023-10-11,05:39:59,05:39:59
4692,0,20231011054x,2023-10-11,05:40:00,05:40:00
4693,1,20231011054x,2023-10-11,05:40:01,05:40:01
4694,1,20231011054x,2023-10-11,05:40:02,05:40:02
4695,0,20231011054x,2023-10-11,05:40:03,05:40:03
4696,0,20231011054x,2023-10-11,05:40:04,05:40:04
4697,1,20231011054x,2023-10-11,05:40:05,05:40:05
4698,0,20231011054x,2023-10-11,05:40:06,05:40:06
4699,1,20231011054x,2023-10-11,05:40:07,05:40:07
4700,1,20231011054x,2023-10-11,05:40:08,05:40:08
4701,0,20231011054x,2023-10-11,05:40:09,05:40:09
4702,0,20231011054x,2023-10-11,05:40:10,05:40:10
4703,1,20231011054x,2023-10-11,05:40:12,05:40:12
4704,1,20231011054x,2023-10-11,05:40:13,05:40:13
4705,1,20231011054x,2023-10-11,05:40:14,05:40:14
4706,0,20231011054x,2023-10-11,05:40:15,05:40:15
4707,0,20231011054x,2023-10-11,05:40:16,05:40:16
4708,0,20231011054x,2023-10-11,05:40:17,05:40:17
4709,1,20231011054x,2023-10-11,05:40:18,05:40:18
4710,0,20231011054x,2023-10-11,05:40:19,05:40:19
4711,1,20231011054x,2023-10-11,05:40:20,05:40:20
4712,0,20231011054x,2023-10-11,05:40:21,05:40:21
4713,0,20231011054x,2023-10-11,05:40:22,05:40:22
4714,1,20231011054x,2023-10-11,05:40:23,05:40:23
4715,1,20231011054x,2023-10-11,05:40:24,05:40:24
4716,0,20231011054x,2023-10-11,05:40:25,05:40:25
4717,1,20231011054x,2023-10-11,05:40:26,05:40:26
4718,0,20231011054x,2023-10-11,05:40:27,05:40:27
4719,1,20231011054x,2023-10-11,05:40:28,05:40:28
4720,0,20231011054x,2023-10-11,05:40:29,05:40:29
4721,2,20231011054x,2023-10-11,05:40:30,05:40:30
4722,0,20231011054x,2023-10-11,05:40:31,05:40:31
4723,1,20231011054x,2023-10-11,05:40:32,05:40:32
4724,0,20231011054x,2023-10-11,05:40:33,05:40:33
4725,0,20231011054x,2023-10-11,05:40:34,05:40:34
4726,0,20231011054x,2023-10-11,05:40:35,05:40:35
4727,1,20231011054x,2023-10-11,05:40:36,05:40:36
4728,0,20231011054x,2023-10-11,05:40:37,05:40:37
4729,0,20231011054x,2023-10-11,05:40:38,05:40:38
4730,1,20231011054x,2023-10-11,05:40:39,05:40:39
4731,1,20231011054x,2023-10-11,05:40:40,05:40:40
4732,1,20231011054x,2023-10-11,05:40:41,05:40:41
4733,1,20231011054x,2023-10-11,05:40:42,05:40:42
4734,0,20231011054x,2023-10-11,05:40:43,05:40:43
4735,1,20231011054x,2023-10-11,05:40:44,05:40:44
4736,1,20231011054x,2023-10-11,05:40:45,05:40:45
4737,1,20231011054x,2023-10-11,05:40:46,05:40:46
4738,0,20231011054x,2023-10-11,05:40:47,05:40:47
4739,1,20231011054x,2023-10-11,05:40:48,05:40:48
4740,0,20231011054x,2023-10-11,05:40:49,05:40:49
4741,0,20231011054x,2023-10-11,05:40:50,05:40:50
4742,0,20231011054x,2023-10-11,05:40:51,05:40:51
4743,1,20231011054x,2023-10-11,05:40:52,05:40:52
4744,0,20231011054x,2023-10-11,05:40:53,05:40:53
4745,0,20231011054x,2023-10-11,05:40:54,05:40:54
4746,0,20231011054x,2023-10-11,05:40:55,05:40:55
4747,2,20231011054x,2023-10-11,05:40:56,05:40:56
4748,0,20231011054x,2023-10-11,05:40:57,05:40:57
4749,2,20231011054x,2023-10-11,05:40:58,05:40:58
4750,0,20231011054x,2023-10-11,05:40:59,05:40:59
4751,0,20231011054x,2023-10-11,05:41:00,05:41:00
4752,1,20231011054x,2023-10-11,05:41:01,05:41:01
4753,0,20231011054x,2023-10-11,05:41:02,05:41:02
4754,2,20231011054x,2023-10-11,05:41:03,05:41:03
4755,0,20231011054x,2023-10-11,05:41:04,05:41:04
4756,1,20231011054x,2023-10-11,05:41:05,05:41:05
4757,0,20231011054x,2023-10-11,05:41:06,05:41:06
4758,0,20231011054x,2023-10-11,05:41:07,05:41:07
4759,1,20231011054x,2023-10-11,05:41:08,05:41:08
4760,0,20231011054x,2023-10-11,05:41:09,05:41:09
4761,0,20231011054x,2023-10-11,05:41:10,05:41:10
4762,1,20231011054x,2023-10-11,05:41:11,05:41:11
4763,1,20231011054x,2023-10-11,05:41:12,05:41:12
4764,1,20231011054x,2023-10-11,05:41:13,05:41:13
4765,0,20231011054x,2023-10-11,05:41:14,05:41:14
4766,0,20231011054x,2023-10-11,05:41:15,05:41:15
4767,1,20231011054x,2023-10-11,05:41:16,05:41:16
4768,1,20231011054x,2023-10-11,05:41:17,05:41:17
4769,1,20231011054x,2023-10-11,05:41:18,05:41:18
4770,0,20231011054x,2023-10-11,05:41:19,05:41:19
4771,1,20231011054x,2023-10-11,05:41:20,05:41:20
4772,0,20231011054x,2023-10-11,05:41:21,05:41:21
4773,1,20231011054x,2023-10-11,05:41:22,05:41:22
4774,0,20231011054x,2023-10-11,05:41:23,05:41:23
4775,0,20231011054x,2023-10-11,05:41:24,05:41:24
4776,1,20231011054x,2023-10-11,05:41:26,05:41:26
4777,1,20231011054x,2023-10-11,05:41:27,05:41:27
4778,0,20231011054x,2023-10-11,05:41:28,05:41:28
4779,1,20231011054x,2023-10-11,05:41:29,05:41:29
4780,0,20231011054x,2023-10-11,05:41:30,05:41:30
4781,0,20231011054x,2023-10-11,05:41:31,05:41:31
4782,1,20231011054x,2023-10-11,05:41:32,05:41:32
4783,0,20231011054x,2023-10-11,05:41:33,05:41:33
4784,1,20231011054x,2023-10-11,05:41:34,05:41:34
4785,0,20231011054x,2023-10-11,05:41:35,05:41:35
4786,1,20231011054x,2023-10-11,05:41:36,05:41:36
4787,0,20231011054x,2023-10-11,05:41:37,05:41:37
4788,1,20231011054x,2023-10-11,05:41:38,05:41:38
4789,0,20231011054x,2023-10-11,05:41:39,05:41:39
4790,1,20231011054x,2023-10-11,05:41:40,05:41:40
4791,1,20231011054x,2023-10-11,05:41:41,05:41:41
4792,0,20231011054x,2023-10-11,05:41:42,05:41:42
4793,2,20231011054x,2023-10-11,05:41:43,05:41:43
4794,0,20231011054x,2023-10-11,05:41:44,05:41:44
4795,0,20231011054x,2023-10-11,05:41:45,05:41:45
4796,0,20231011054x,2023-10-11,05:41:46,05:41:46
4797,1,20231011054x,2023-10-11,05:41:47,05:41:47
4798,1,20231011054x,2023-10-11,05:41:48,05:41:48
4799,1,20231011054x,2023-10-11,05:41:49,05:41:49
4800,1,20231011054x,2023-10-11,05:41:50,05:41:50
4801,1,20231011054x,2023-10-11,05:41:51,05:41:51
4802,1,20231011054x,2023-10-11,05:41:52,05:41:52
4803,2,20231011054x,2023-10-11,05:41:53,05:41:53
4804,1,20231011054x,2023-10-11,05:41:54,05:41:54
4805,0,20231011054x,2023-10-11,05:41:55,05:41:55
4806,2,20231011054x,2023-10-11,05:41:56,05:41:56
4807,1,20231011054x,2023-10-11,05:41:57,05:41:57
4808,0,20231011054x,2023-10-11,05:41:58,05:41:58
4809,2,20231011054x,2023-10-11,05:41:59,05:41:59
4810,1,20231011054x,2023-10-11,05:42:00,05:42:00
4811,0,20231011054x,2023-10-11,05:42:01,05:42:01
4812,1,20231011054x,2023-10-11,05:42:02,05:42:02
4813,0,20231011054x,2023-10-11,05:42:03,05:42:03
4814,1,20231011054x,2023-10-11,05:42:04,05:42:04
4815,0,20231011054x,2023-10-11,05:42:05,05:42:05
4816,1,20231011054x,2023-10-11,05:42:06,05:42:06
4817,0,20231011054x,2023-10-11,05:42:07,05:42:07
4818,1,20231011054x,2023-10-11,05:42:08,05:42:08
4819,2,20231011054x,2023-10-11,05:42:09,05:42:09
4820,0,20231011054x,2023-10-11,05:42:10,05:42:10
4821,1,20231011054x,2023-10-11,05:42:11,05:42:11
4822,0,20231011054x,2023-10-11,05:42:12,05:42:12
4823,1,20231011054x,2023-10-11,05:42:13,05:42:13
4824,0,20231011054x,2023-10-11,05:42:14,05:42:14
4825,2,20231011054x,2023-10-11,05:42:15,05:42:15
4826,0,20231011054x,2023-10-11,05:42:16,05:42:16
4827,0,20231011054x,2023-10-11,05:42:17,05:42:17
4828,0,20231011054x,2023-10-11,05:42:18,05:42:18
4829,2,20231011054x,2023-10-11,05:42:19,05:42:19
4830,0,20231011054x,2023-10-11,05:42:20,05:42:20
4831,0,20231011054x,2023-10-11,05:42:21,05:42:21
4832,1,20231011054x,2023-10-11,05:42:22,05:42:22
4833,0,20231011054x,2023-10-11,05:42:23,05:42:23
4834,1,20231011054x,2023-10-11,05:42:24,05:42:24
4835,0,20231011054x,2023-10-11,05:42:25,05:42:25
4836,1,20231011054x,2023-10-11,05:42:26,05:42:26
4837,2,20231011054x,2023-10-11,05:42:27,05:42:27
4838,0,20231011054x,2023-10-11,05:42:28,05:42:28
4839,0,20231011054x,2023-10-11,05:42:29,05:42:29
4840,1,20231011054x,2023-10-11,05:42:30,05:42:30
4841,2,20231011054x,2023-10-11,05:42:31,05:42:31
4842,0,20231011054x,2023-10-11,05:42:32,05:42:32
4843,2,20231011054x,2023-10-11,05:42:33,05:42:33
4844,1,20231011054x,2023-10-11,05:42:34,05:42:34
4845,0,20231011054x,2023-10-11,05:42:35,05:42:35
4846,1,20231011054x,2023-10-11,05:42:36,05:42:36
4847,1,20231011054x,2023-10-11,05:42:37,05:42:37
4848,0,20231011054x,2023-10-11,05:42:38,05:42:38
4849,1,20231011054x,2023-10-11,05:42:39,05:42:39
4850,0,20231011054x,2023-10-11,05:42:40,05:42:40
4851,1,20231011054x,2023-10-11,05:42:41,05:42:41
4852,1,20231011054x,2023-10-11,05:42:42,05:42:42
4853,0,20231011054x,2023-10-11,05:42:43,05:42:43
4854,1,20231011054x,2023-10-11,05:42:44,05:42:44
4855,0,20231011054x,2023-10-11,05:42:45,05:42:45
4856,1,20231011054x,2023-10-11,05:42:46,05:42:46
4857,0,20231011054x,2023-10-11,05:42:47,05:42:47
4858,2,20231011054x,2023-10-11,05:42:48,05:42:48
4859,1,20231011054x,2023-10-11,05:42:49,05:42:49
4860,1,20231011054x,2023-10-11,05:42:50,05:42:50
4861,1,20231011054x,2023-10-11,05:42:52,05:42:52
4862,1,20231011054x,2023-10-11,05:42:53,05:42:53
4863,0,20231011054x,2023-10-11,05:42:54,05:42:54
4864,3,20231011054x,2023-10-11,05:42:55,05:42:55
4865,1,20231011054x,2023-10-11,05:42:56,05:42:56
4866,1,20231011054x,2023-10-11,05:42:57,05:42:57
4867,0,20231011054x,2023-10-11,05:42:58,05:42:58
4868,3,20231011054x,2023-10-11,05:42:59,05:42:59
4869,0,20231011054x,2023-10-11,05:43:00,05:43:00
4870,1,20231011054x,2023-10-11,05:43:01,05:43:01
4871,1,20231011054x,2023-10-11,05:43:02,05:43:02
4872,1,20231011054x,2023-10-11,05:43:03,05:43:03
4873,2,20231011054x,2023-10-11,05:43:04,05:43:04
4874,1,20231011054x,2023-10-11,05:43:05,05:43:05
4875,0,20231011054x,2023-10-11,05:43:06,05:43:06
4876,1,20231011054x,2023-10-11,05:43:07,05:43:07
4877,0,20231011054x,2023-10-11,05:43:08,05:43:08
4878,1,20231011054x,2023-10-11,05:43:09,05:43:09
4879,0,20231011054x,2023-10-11,05:43:10,05:43:10
4880,1,20231011054x,2023-10-11,05:43:11,05:43:11
4881,1,20231011054x,2023-10-11,05:43:12,05:43:12
4882,0,20231011054x,2023-10-11,05:43:13,05:43:13
4883,1,20231011054x,2023-10-11,05:43:14,05:43:14
4884,1,20231011054x,2023-10-11,05:43:15,05:43:15
4885,2,20231011054x,2023-10-11,05:43:16,05:43:16
4886,0,20231011054x,2023-10-11,05:43:17,05:43:17
4887,1,20231011054x,2023-10-11,05:43:18,05:43:18
4888,0,20231011054x,2023-10-11,05:43:19,05:43:19
4889,1,20231011054x,2023-10-11,05:43:20,05:43:20
4890,1,20231011054x,2023-10-11,05:43:21,05:43:21
4891,1,20231011054x,2023-10-11,05:43:22,05:43:22
4892,0,20231011054x,2023-10-11,05:43:23,05:43:23
4893,0,20231011054x,2023-10-11,05:43:24,05:43:24
4894,1,20231011054x,2023-10-11,05:43:25,05:43:25
4895,1,20231011054x,2023-10-11,05:43:26,05:43:26
4896,1,20231011054x,2023-10-11,05:43:27,05:43:27
4897,1,20231011054x,2023-10-11,05:43:28,05:43:28
4898,1,20231011054x,2023-10-11,05:43:29,05:43:29
4899,1,20231011054x,2023-10-11,05:43:30,05:43:30
4900,3,20231011054x,2023-10-11,05:43:31,05:43:31
4901,0,20231011054x,2023-10-11,05:43:32,05:43:32
4902,1,20231011054x,2023-10-11,05:43:33,05:43:33
4903,0,20231011054x,2023-10-11,05:43:34,05:43:34
4904,1,20231011054x,2023-10-11,05:43:35,05:43:35
4905,3,20231011054x,2023-10-11,05:43:36,05:43:36
4906,1,20231011054x,2023-10-11,05:43:37,05:43:37
4907,1,20231011054x,2023-10-11,05:43:38,05:43:38
4908,0,20231011054x,2023-10-11,05:43:39,05:43:39
4909,2,20231011054x,2023-10-11,05:43:40,05:43:40
4910,1,20231011054x,2023-10-11,05:43:41,05:43:41
4911,0,20231011054x,2023-10-11,05:43:42,05:43:42
4912,1,20231011054x,2023-10-11,05:43:43,05:43:43
4913,0,20231011054x,2023-10-11,05:43:44,05:43:44
4914,0,20231011054x,2023-10-11,05:43:45,05:43:45
4915,1,20231011054x,2023-10-11,05:43:46,05:43:46
4916,2,20231011054x,2023-10-11,05:43:47,05:43:47
4917,1,20231011054x,2023-10-11,05:43:48,05:43:48
4918,1,20231011054x,2023-10-11,05:43:49,05:43:49
4919,1,20231011054x,2023-10-11,05:43:50,05:43:50
4920,0,20231011054x,2023-10-11,05:43:51,05:43:51
4921,2,20231011054x,2023-10-11,05:43:52,05:43:52
4922,0,20231011054x,2023-10-11,05:43:53,05:43:53
4923,1,20231011054x,2023-10-11,05:43:54,05:43:54
4924,0,20231011054x,2023-10-11,05:43:55,05:43:55
4925,1,20231011054x,2023-10-11,05:43:56,05:43:56
4926,0,20231011054x,2023-10-11,05:43:57,05:43:57
4927,2,20231011054x,2023-10-11,05:43:58,05:43:58
4928,0,20231011054x,2023-10-11,05:43:59,05:43:59
4929,2,20231011054x,2023-10-11,05:44:00,05:44:00
4930,1,20231011054x,2023-10-11,05:44:01,05:44:01
4931,1,20231011054x,2023-10-11,05:44:02,05:44:02
4932,1,20231011054x,2023-10-11,05:44:03,05:44:03
4933,0,20231011054x,2023-10-11,05:44:04,05:44:04
4934,0,20231011054x,2023-10-11,05:44:05,05:44:05
4935,1,20231011054x,2023-10-11,05:44:06,05:44:06
4936,0,20231011054x,2023-10-11,05:44:07,05:44:07
4937,0,20231011054x,2023-10-11,05:44:09,05:44:09
4938,2,20231011054x,2023-10-11,05:44:10,05:44:10
4939,1,20231011054x,2023-10-11,05:44:11,05:44:11
4940,1,20231011054x,2023-10-11,05:44:12,05:44:12
4941,0,20231011054x,2023-10-11,05:44:13,05:44:13
4942,1,20231011054x,2023-10-11,05:44:14,05:44:14
4943,2,20231011054x,2023-10-11,05:44:15,05:44:15
4944,0,20231011054x,2023-10-11,05:44:16,05:44:16
4945,1,20231011054x,2023-10-11,05:44:17,05:44:17
4946,0,20231011054x,2023-10-11,05:44:18,05:44:18
4947,1,20231011054x,2023-10-11,05:44:19,05:44:19
4948,1,20231011054x,2023-10-11,05:44:20,05:44:20
4949,2,20231011054x,2023-10-11,05:44:21,05:44:21
4950,0,20231011054x,2023-10-11,05:44:22,05:44:22
4951,1,20231011054x,2023-10-11,05:44:23,05:44:23
4952,0,20231011054x,2023-10-11,05:44:24,05:44:24
4953,0,20231011054x,2023-10-11,05:44:25,05:44:25
4954,1,20231011054x,2023-10-11,05:44:26,05:44:26
4955,2,20231011054x,2023-10-11,05:44:27,05:44:27
4956,1,20231011054x,2023-10-11,05:44:28,05:44:28
4957,1,20231011054x,2023-10-11,05:44:29,05:44:29
4958,0,20231011054x,2023-10-11,05:44:30,05:44:30
4959,0,20231011054x,2023-10-11,05:44:31,05:44:31
4960,1,20231011054x,2023-10-11,05:44:32,05:44:32
4961,2,20231011054x,2023-10-11,05:44:33,05:44:33
4962,1,20231011054x,2023-10-11,05:44:34,05:44:34
4963,0,20231011054x,2023-10-11,05:44:35,05:44:35
4964,1,20231011054x,2023-10-11,05:44:36,05:44:36
4965,1,20231011054x,2023-10-11,05:44:37,05:44:37
4966,1,20231011054x,2023-10-11,05:44:38,05:44:38
4967,1,20231011054x,2023-10-11,05:44:39,05:44:39
4968,0,20231011054x,2023-10-11,05:44:40,05:44:40
4969,1,20231011054x,2023-10-11,05:44:41,05:44:41
4970,1,20231011054x,2023-10-11,05:44:42,05:44:42
4971,1,20231011054x,2023-10-11,05:44:43,05:44:43
4972,1,20231011054x,2023-10-11,05:44:44,05:44:44
4973,0,20231011054x,2023-10-11,05:44:45,05:44:45
4974,1,20231011054x,2023-10-11,05:44:46,05:44:46
4975,2,20231011054x,2023-10-11,05:44:47,05:44:47
4976,0,20231011054x,2023-10-11,05:44:48,05:44:48
4977,1,20231011054x,2023-10-11,05:44:49,05:44:49
4978,0,20231011054x,2023-10-11,05:44:50,05:44:50
4979,2,20231011054x,2023-10-11,05:44:51,05:44:51
4980,1,20231011054x,2023-10-11,05:44:52,05:44:52
4981,1,20231011054x,2023-10-11,05:44:53,05:44:53
4982,0,20231011054x,2023-10-11,05:44:54,05:44:54
4983,1,20231011054x,2023-10-11,05:44:55,05:44:55
4984,0,20231011054x,2023-10-11,05:44:56,05:44:56
4985,3,20231011054x,2023-10-11,05:44:57,05:44:57
4986,0,20231011054x,2023-10-11,05:44:58,05:44:58
4987,2,20231011054x,2023-10-11,05:44:59,05:44:59
4988,0,20231011054x,2023-10-11,05:45:00,05:45:00
4989,1,20231011054x,2023-10-11,05:45:01,05:45:01
4990,0,20231011054x,2023-10-11,05:45:02,05:45:02
4991,1,20231011054x,2023-10-11,05:45:03,05:45:03
4992,1,20231011054x,2023-10-11,05:45:04,05:45:04
4993,1,20231011054x,2023-10-11,05:45:05,05:45:05
4994,1,20231011054x,2023-10-11,05:45:06,05:45:06
4995,0,20231011054x,2023-10-11,05:45:07,05:45:07
4996,1,20231011054x,2023-10-11,05:45:08,05:45:08
4997,2,20231011054x,2023-10-11,05:45:09,05:45:09
4998,0,20231011054x,2023-10-11,05:45:10,05:45:10
4999,2,20231011054x,2023-10-11,05:45:11,05:45:11
5000,1,20231011054x,2023-10-11,05:45:12,05:45:12
5001,1,20231011054x,2023-10-11,05:45:13,05:45:13
5002,2,20231011054x,2023-10-11,05:45:14,05:45:14
5003,2,20231011054x,2023-10-11,05:45:15,05:45:15
5004,0,20231011054x,2023-10-11,05:45:16,05:45:16
5005,0,20231011054x,2023-10-11,05:45:17,05:45:17
5006,0,20231011054x,2023-10-11,05:45:18,05:45:18
5007,0,20231011054x,2023-10-11,05:45:19,05:45:19
5008,2,20231011054x,2023-10-11,05:45:20,05:45:20
5009,1,20231011054x,2023-10-11,05:45:22,05:45:22
5010,1,20231011054x,2023-10-11,05:45:23,05:45:23
5011,0,20231011054x,2023-10-11,05:45:24,05:45:24
5012,0,20231011054x,2023-10-11,05:45:25,05:45:25
5013,1,20231011054x,2023-10-11,05:45:26,05:45:26
5014,1,20231011054x,2023-10-11,05:45:27,05:45:27
5015,1,20231011054x,2023-10-11,05:45:28,05:45:28
5016,0,20231011054x,2023-10-11,05:45:29,05:45:29
5017,0,20231011054x,2023-10-11,05:45:30,05:45:30
5018,1,20231011054x,2023-10-11,05:45:31,05:45:31
5019,1,20231011054x,2023-10-11,05:45:32,05:45:32
5020,2,20231011054x,2023-10-11,05:45:33,05:45:33
5021,0,20231011054x,2023-10-11,05:45:34,05:45:34
5022,1,20231011054x,2023-10-11,05:45:35,05:45:35
5023,1,20231011054x,2023-10-11,05:45:36,05:45:36
5024,0,20231011054x,2023-10-11,05:45:37,05:45:37
5025,1,20231011054x,2023-10-11,05:45:38,05:45:38
5026,0,20231011054x,2023-10-11,05:45:39,05:45:39
5027,0,20231011054x,2023-10-11,05:45:40,05:45:40
5028,1,20231011054x,2023-10-11,05:45:41,05:45:41
5029,2,20231011054x,2023-10-11,05:45:42,05:45:42
5030,1,20231011054x,2023-10-11,05:45:43,05:45:43
5031,0,20231011054x,2023-10-11,05:45:44,05:45:44
5032,1,20231011054x,2023-10-11,05:45:45,05:45:45
5033,1,20231011054x,2023-10-11,05:45:46,05:45:46
5034,1,20231011054x,2023-10-11,05:45:47,05:45:47
5035,1,20231011054x,2023-10-11,05:45:48,05:45:48
5036,0,20231011054x,2023-10-11,05:45:49,05:45:49
5037,1,20231011054x,2023-10-11,05:45:50,05:45:50
5038,1,20231011054x,2023-10-11,05:45:51,05:45:51
5039,1,20231011054x,2023-10-11,05:45:52,05:45:52
5040,1,20231011054x,2023-10-11,05:45:53,05:45:53
5041,1,20231011054x,2023-10-11,05:45:54,05:45:54
5042,0,20231011054x,2023-10-11,05:45:55,05:45:55
5043,1,20231011054x,2023-10-11,05:45:56,05:45:56
5044,0,20231011054x,2023-10-11,05:45:57,05:45:57
5045,2,20231011054x,2023-10-11,05:45:58,05:45:58
5046,1,20231011054x,2023-10-11,05:45:59,05:45:59
5047,0,20231011054x,2023-10-11,05:46:00,05:46:00
5048,1,20231011054x,2023-10-11,05:46:01,05:46:01
5049,1,20231011054x,2023-10-11,05:46:02,05:46:02
5050,3,20231011054x,2023-10-11,05:46:03,05:46:03
5051,0,20231011054x,2023-10-11,05:46:04,05:46:04
5052,2,20231011054x,2023-10-11,05:46:05,05:46:05
5053,0,20231011054x,2023-10-11,05:46:06,05:46:06
5054,0,20231011054x,2023-10-11,05:46:07,05:46:07
5055,1,20231011054x,2023-10-11,05:46:08,05:46:08
5056,1,20231011054x,2023-10-11,05:46:09,05:46:09
5057,1,20231011054x,2023-10-11,05:46:10,05:46:10
5058,1,20231011054x,2023-10-11,05:46:11,05:46:11
5059,1,20231011054x,2023-10-11,05:46:12,05:46:12
5060,1,20231011054x,2023-10-11,05:46:13,05:46:13
5061,1,20231011054x,2023-10-11,05:46:14,05:46:14
5062,0,20231011054x,2023-10-11,05:46:15,05:46:15
5063,1,20231011054x,2023-10-11,05:46:16,05:46:16
5064,0,20231011054x,2023-10-11,05:46:17,05:46:17
5065,2,20231011054x,2023-10-11,05:46:18,05:46:18
5066,1,20231011054x,2023-10-11,05:46:19,05:46:19
5067,1,20231011054x,2023-10-11,05:46:20,05:46:20
5068,0,20231011054x,2023-10-11,05:46:21,05:46:21
5069,1,20231011054x,2023-10-11,05:46:22,05:46:22
5070,0,20231011054x,2023-10-11,05:46:23,05:46:23
5071,2,20231011054x,2023-10-11,05:46:24,05:46:24
5072,0,20231011054x,2023-10-11,05:46:25,05:46:25
5073,0,20231011054x,2023-10-11,05:46:26,05:46:26
5074,0,20231011054x,2023-10-11,05:46:27,05:46:27
5075,0,20231011054x,2023-10-11,05:46:28,05:46:28
5076,1,20231011054x,2023-10-11,05:46:29,05:46:29
5077,1,20231011054x,2023-10-11,05:46:30,05:46:30
5078,1,20231011054x,2023-10-11,05:46:31,05:46:31
5079,0,20231011054x,2023-10-11,05:46:32,05:46:32
5080,0,20231011054x,2023-10-11,05:46:33,05:46:33
5081,0,20231011054x,2023-10-11,05:46:34,05:46:34
5082,1,20231011054x,2023-10-11,05:46:35,05:46:35
5083,1,20231011054x,2023-10-11,05:46:36,05:46:36
5084,0,20231011054x,2023-10-11,05:46:37,05:46:37
5085,0,20231011054x,2023-10-11,05:46:38,05:46:38
5086,0,20231011054x,2023-10-11,05:46:39,05:46:39
5087,1,20231011054x,2023-10-11,05:46:40,05:46:40
5088,1,20231011054x,2023-10-11,05:46:41,05:46:42
5089,0,20231011054x,2023-10-11,05:46:43,05:46:43
5090,0,20231011054x,2023-10-11,05:46:44,05:46:44
5091,0,20231011054x,2023-10-11,05:46:45,05:46:45
5092,1,20231011054x,2023-10-11,05:46:46,05:46:46
5093,0,20231011054x,2023-10-11,05:46:47,05:46:47
5094,1,20231011054x,2023-10-11,05:46:48,05:46:48
5095,1,20231011054x,2023-10-11,05:46:49,05:46:49
5096,0,20231011054x,2023-10-11,05:46:50,05:46:50
5097,1,20231011054x,2023-10-11,05:46:51,05:46:51
5098,2,20231011054x,2023-10-11,05:46:52,05:46:52
5099,1,20231011054x,2023-10-11,05:46:53,05:46:53
5100,1,20231011054x,2023-10-11,05:46:54,05:46:54
5101,1,20231011054x,2023-10-11,05:46:55,05:46:55
5102,0,20231011054x,2023-10-11,05:46:56,05:46:56
5103,1,20231011054x,2023-10-11,05:46:57,05:46:57
5104,1,20231011054x,2023-10-11,05:46:58,05:46:58
5105,1,20231011054x,2023-10-11,05:46:59,05:46:59
5106,1,20231011054x,2023-10-11,05:47:00,05:47:00
5107,1,20231011054x,2023-10-11,05:47:01,05:47:01
5108,0,20231011054x,2023-10-11,05:47:02,05:47:02
5109,1,20231011054x,2023-10-11,05:47:03,05:47:03
5110,1,20231011054x,2023-10-11,05:47:04,05:47:04
5111,0,20231011054x,2023-10-11,05:47:05,05:47:05
5112,1,20231011054x,2023-10-11,05:47:06,05:47:06
